name,affiliation,departments,email,website,interests,title,year,venue
Erin Runions,"Professor of Religious Studies, Pomona College",Religious Studies,@pomona.edu,https://www.pomona.edu/directory/people/erin-m-runions,biblical studies;biblical reception;gender and sexuality studies;critical carceral studies,Deconstructing Apocalyptic Literalist Allegory,2014,
Erin Runions,"Professor of Religious Studies, Pomona College",Religious Studies,@pomona.edu,https://www.pomona.edu/directory/people/erin-m-runions,biblical studies;biblical reception;gender and sexuality studies;critical carceral studies,"Review Essay on Antonio Negri, The Labor of Job",2012,"The Bible and Critical Theory 8 (1), 2012"
Erin Runions,"Professor of Religious Studies, Pomona College",Religious Studies,@pomona.edu,https://www.pomona.edu/directory/people/erin-m-runions,biblical studies;biblical reception;gender and sexuality studies;critical carceral studies,"Review of S. Brent Plate’s Walter Benjamin, Religion, and Aesthetics",2011,"The Bible and Critical Theory 3 (1), 2011"
Erin Runions,"Professor of Religious Studies, Pomona College",Religious Studies,@pomona.edu,https://www.pomona.edu/directory/people/erin-m-runions,biblical studies;biblical reception;gender and sexuality studies;critical carceral studies,"Tolerating Babel: Hie Bible, Film, and the Family in US Biopolitics1",2011,
Erin Runions,"Professor of Religious Studies, Pomona College",Religious Studies,@pomona.edu,https://www.pomona.edu/directory/people/erin-m-runions,biblical studies;biblical reception;gender and sexuality studies;critical carceral studies,Pop Scripture: Creating Small Spaces for Social Change,2010,"The Bible in/and Culture: A Creative Encounter, 197-202, 2010"
Erin Runions,"Professor of Religious Studies, Pomona College",Religious Studies,@pomona.edu,https://www.pomona.edu/directory/people/erin-m-runions,biblical studies;biblical reception;gender and sexuality studies;critical carceral studies,Desiring War,2008,"Biblical, 112, 2008"
Erin Runions,"Professor of Religious Studies, Pomona College",Religious Studies,@pomona.edu,https://www.pomona.edu/directory/people/erin-m-runions,biblical studies;biblical reception;gender and sexuality studies;critical carceral studies,"DESIRING WAR: Apocalypse, Commodity Fetish, and",2005,"The Postcolonial Biblical Reader, 112, 2005"
Erin Runions,"Professor of Religious Studies, Pomona College",Religious Studies,@pomona.edu,https://www.pomona.edu/directory/people/erin-m-runions,biblical studies;biblical reception;gender and sexuality studies;critical carceral studies,"Hollywood’s Hegel Reads the Bible: Remember the Titans, Race Relations, and the Prison Industrial Complex",2003,"How Hysterical: Identification and Resistance in the Bible and Film, 43-63, 2003"
Erin Runions,"Professor of Religious Studies, Pomona College",Religious Studies,@pomona.edu,https://www.pomona.edu/directory/people/erin-m-runions,biblical studies;biblical reception;gender and sexuality studies;critical carceral studies,"Hysterical Phalli: Numbers 16, Gustafsen Lake, Light it Up, and Police Brutality",2003,"How Hysterical: Identification and Resistance in the Bible and Film, 15-41, 2003"
Erin Runions,"Professor of Religious Studies, Pomona College",Religious Studies,@pomona.edu,https://www.pomona.edu/directory/people/erin-m-runions,biblical studies;biblical reception;gender and sexuality studies;critical carceral studies,Framing the Golden Fetish: Three Kings and the Biblical Exodus Tradition,2003,"How Hysterical: Identification and Resistance in the Bible and Film, 65-91, 2003"
Erin Runions,"Professor of Religious Studies, Pomona College",Religious Studies,@pomona.edu,https://www.pomona.edu/directory/people/erin-m-runions,biblical studies;biblical reception;gender and sexuality studies;critical carceral studies,Of Bodies and Subjects: The Movement of Female Bodies into Subjectivity in Four Biblical Narratives,1995,"Arc: The Journal of the School of Religious Studies 23, 121-136, 1995"
Erin Runions,"Professor of Religious Studies, Pomona College",Religious Studies,@pomona.edu,https://www.pomona.edu/directory/people/erin-m-runions,biblical studies;biblical reception;gender and sexuality studies;critical carceral studies,Babylon,0,"Encyclopedia of the bible and its reception 3, 0"
Erin Runions,"Professor of Religious Studies, Pomona College",Religious Studies,@pomona.edu,https://www.pomona.edu/directory/people/erin-m-runions,biblical studies;biblical reception;gender and sexuality studies;critical carceral studies,"Rezension von: Runions, Erin, The Babylon Complex",0,"Review of biblical literature, 0"
Erin Runions,"Professor of Religious Studies, Pomona College",Religious Studies,@pomona.edu,https://www.pomona.edu/directory/people/erin-m-runions,biblical studies;biblical reception;gender and sexuality studies;critical carceral studies,"The labour of reading: desire, alienation, and biblical interpretation:[the essays in this volume are presented in honour of Robert C. Culley at the time of his retirement]",0,"Semeia studies, 0"
Erin Runions,"Professor of Religious Studies, Pomona College",Religious Studies,@pomona.edu,https://www.pomona.edu/directory/people/erin-m-runions,biblical studies;biblical reception;gender and sexuality studies;critical carceral studies,"Rezension von: Runions, Erin, The Babylon Complex",0,"Biblical interpretation 24 (4/5), 555-558, 0"
Erin Runions,"Professor of Religious Studies, Pomona College",Religious Studies,@pomona.edu,https://www.pomona.edu/directory/people/erin-m-runions,biblical studies;biblical reception;gender and sexuality studies;critical carceral studies,Toward a Decarceralizing Turn in Biblical Studies,0,
Erin Runions,"Professor of Religious Studies, Pomona College",Religious Studies,@pomona.edu,https://www.pomona.edu/directory/people/erin-m-runions,biblical studies;biblical reception;gender and sexuality studies;critical carceral studies,Sing us one of the songs of Zion: poetry and theology in the Hebrew Bible,0,"The labour of reading, 87-106, 0"
Erin Runions,"Professor of Religious Studies, Pomona College",Religious Studies,@pomona.edu,https://www.pomona.edu/directory/people/erin-m-runions,biblical studies;biblical reception;gender and sexuality studies;critical carceral studies,"Rezension von: Ashtor, Gila, Homo psyche: on queer theory and erotophobia",0,"Biblical interpretation 32 (1), 96-97, 0"
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,Hermeneutic labor: The gendered burden of interpretation in intimate relationships between women and men,2023,"Hypatia 38 (1), 177-197, 2023"
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,Feminist Perspectives on the Self,1999,
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,Feminist perspectives on the self,2016,"The Stanford Encyclopedia of Philosophy, Retrieved from http://plato …, 2016"
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,A Phenomenological Approach to Sexual Consent,2022,"Feminist Philosophy Quarterly 8 (2), 2022"
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,From existential alterity to ethical reciprocity: Beauvoir’s alternative to Levinas,2019,"Continental Philosophy Review 52 (2), 171-189, 2019"
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,The Other: Limits of Knowledge in Beauvoir's Ethics of Reciprocity,2014,
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,The other (woman): Limits of knowledge in Beauvoir's ethics of reciprocity,2014,"The Journal of Speculative Philosophy 28 (3), 380-388, 2014"
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,The Ethical Significance of Being an Erotic Object,2022,"The Palgrave Handbook of Sexual Ethics, 55-71, 2022"
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,Sartre’s Affective Turn,2021,
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,PHENOMENOLOGY AND THE ETHICS OF LOVE.,2021,"Symposium: Canadian Journal of Continental Philosophy/Revue Canadienne de …, 2021"
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,Autoeroticism: Rethinking self-love with Derrida and Irigaray,2017,"PhænEx 12 (1), 53-70, 2017"
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,Feminist perspectives on the self,2008,"Stanford encyclopedia of philosophy, 2008"
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,Beauvoir on Non-Monogamy in Loving Relationships,2024,"The Routledge Handbook of Contemporary Existentialism, 228-238, 2024"
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,My Heart Is Yours: The Phenomenology of Self-Revelation in Affective Consciousness,2022,"Phenomenology and Perspectives on the Heart, 145-163, 2022"
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,Alter ego: Toward a response ethics of self-relation,2016,
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,"A Parrot Might Talk Back. A review of Vinciane Despret, What Would Animals Say If We Asked the Right Questions?",2016,"Postmodern Culture 26 (2), 2016"
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,Sexuality as a Theme in Phenomenology,2025,"Encyclopedia of Phenomenology, 1-8, 2025"
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,Erotic Ambivalence in Beauvoir’s Student Diaries,2024,"Simone de Beauvoir Studies 35 (1-2), 242-264, 2024"
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,MONOGAMY IN LOVING RELATIONSHIPS,2024,"The Routledge Handbook of Contemporary Existentialism, 228, 2024"
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,Erotic Love and Marriage in English Translations of Beauvoir's Le Deuxième Sexe,2023,"Translating Simone de Beauvoir’s The Second Sex, 157-170, 2023"
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,My Heart Is Yours: The Phenomenology,2022,"Phenomenology and Perspectives on the Heart 117, 145, 2022"
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,"Sex, Love, and Letters: Writing Simone de Beauvoir, by Judith G. Coffin",2022,"Simone de Beauvoir Studies 32 (1), 159-165, 2022"
Ellie Anderson,"Assistant Professor of Philosophy, Pomona College",Philosophy,@pomona.edu,https://www.pomona.edu/directory/people/ellie-anderson,continental philosophy;phenomenology;feminist philosophy;philosophy of love;existentialism,The ethical significance of being an erotic object,2022,"Palgrave Handbook of Sexual Ethics, Cham Switzerland: Springer, 55-71, 2022"
